cfips,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,county,state,K-means_Silhouette,K-means_Elbow
46135,2.6339386,2.8693118,2.790854,2.8805201,2.8637078,2.8405278,2.7063296,2.7678373,2.7734287,2.7734287,2.756654,2.7622457,2.8013868,2.8125699,2.8013868,2.8069782,2.8237531,2.8204412,2.7422507,2.7199106,2.7031555,2.6919854,2.5076795,2.4909244,2.4797542,2.4629991,2.4574142,2.5076795,2.5076795,2.5093403,2.5037639,2.5483744,2.5651035,2.5483744,2.5316455,2.5483744,2.5539508,2.576256,2.5706797,2.6152902,2.5651035,,,,,,,1854,41,1,1
46137,0.21265285,0.21265285,0.21265285,0.26581606,0.26581606,0.26123303,0.26123303,0.26123303,0.31347963,0.31347963,0.36572623,0.36572623,0.36572623,0.36572623,0.41797283,0.36572623,0.31347963,0.3084833,0.3084833,0.3084833,0.3084833,0.3084833,0.3084833,0.3084833,0.3084833,0.25706941,0.3084833,0.35989717,0.35989717,0.35496956,0.35496956,0.35496956,0.35496956,0.35496956,0.35496956,0.30425963,0.30425963,0.30425963,0.30425963,0.35496956,0.35496956,,,,,,,1870,41,0,6
47001,4.1644983,4.1712127,4.1644983,4.1493917,4.135963,4.0973048,4.0253634,4.0471129,4.0855932,4.1106892,4.1341119,4.1190543,4.1290927,4.1207275,4.1357851,4.1307659,4.0973048,4.0753031,4.2287107,4.2637277,4.2737322,4.2320457,4.2453852,4.2437177,4.2520552,4.2420502,4.2503877,4.1503391,4.1786861,4.1601748,4.1485729,4.1833792,4.1767492,4.1452579,4.1651473,4.3076873,4.2944279,4.2894554,4.2960854,4.3076873,4.3706698,,,,,,,38,42,0,3
47003,2.2796528,2.2825274,2.2825274,2.2854021,2.2681539,2.2175648,2.1864114,2.180747,2.1722507,2.1977398,2.1949079,2.200572,2.3138576,2.3053613,2.2685435,2.2742076,2.2798719,2.2106812,2.1273642,2.138473,2.1856861,2.1856861,2.196795,2.2051268,2.2301219,2.2134585,2.2440081,2.2634487,2.2773349,2.2408118,2.2764673,2.2408118,2.2462974,2.2161272,2.2435546,2.3176084,2.2984092,2.3038948,2.2984092,2.3066375,2.3285792,,,,,,,126,42,0,0
47005,3.2985709,3.1981461,3.1904211,3.1672461,3.0822711,3.1149302,3.1379468,3.1993248,3.1532915,3.1379468,3.0688968,3.0535522,3.0382078,2.9998465,2.9845021,3.0305355,3.0919135,3.1021476,2.902009,2.925102,2.9404972,2.9174044,2.9558926,3.0636594,3.0867524,2.9789855,3.0020783,3.0405664,3.0559618,3.0931025,3.0544386,3.108568,3.1163006,3.1240335,3.1549644,3.1163006,3.0853696,3.077637,3.0699041,3.0389731,3.0544386,,,,,,,138,42,0,5
47007,0.73963267,0.66483837,0.66483837,0.68145931,0.66483837,0.63761955,0.6130957,0.65396875,0.65396875,0.6866672,0.70301646,0.6948418,0.73571485,0.76023871,0.76023871,0.80111176,0.858334,0.9413529,1.1496168,1.1329557,1.1496168,1.1829391,1.1829391,1.1996001,1.1996001,1.1996001,1.1996001,1.1496168,1.1496168,1.1027964,1.1106735,1.1343049,1.1343049,1.1264278,1.142182,1.1894447,1.1500591,1.1658133,1.1185507,1.1185507,1.1264278,,,,,,,163,42,1,2
47009,5.9860592,6.1033936,6.0874839,6.1660385,6.14814,6.0805902,5.9991364,6.0786276,6.1433983,6.1541934,6.205225,6.2179828,6.1954112,6.1846161,6.08746,6.0570374,6.0413356,5.9403834,5.7043929,5.7005243,5.6879511,5.6773119,5.6589355,5.6511984,5.6898851,5.6357236,5.6260519,6.0090528,6.0042167,5.9101162,5.8958426,5.9567423,5.9519844,5.9034553,5.9272442,5.9976592,6.0033684,6.0300121,6.0804443,6.0937662,6.1356349,,,,,,,164,42,0,5
47011,4.1500945,4.2259121,4.2271552,4.2395844,4.2321267,4.1732225,4.1510963,4.1928902,4.2506638,4.2359133,4.2334547,4.2666435,4.2887697,4.3330221,4.3342509,4.3207297,4.2986035,4.2114205,4.1179686,4.1398144,4.1774378,4.1410279,4.1276774,4.1410279,4.1665149,4.1907883,4.1653013,4.2223434,4.2344804,4.1481657,4.1302137,4.1816769,4.1816769,4.1529531,4.1505594,4.2343369,4.2127938,4.2283525,4.2630601,4.2415175,4.2451081,,,,,,,190,42,0,3
47013,1.5271029,1.5775857,1.5712754,1.5618098,1.5681201,1.5474564,1.5093261,1.5220362,1.5506339,1.5665215,1.5315688,1.5474564,1.556989,1.5379238,1.5442789,1.5442789,1.5411013,1.5329068,1.4157218,1.4283905,1.4315577,1.4157218,1.4188889,1.4283905,1.4410591,1.4252232,1.4220561,1.4125546,1.4220561,1.428075,1.3933209,1.2953777,1.3143345,1.3048561,1.2985371,1.3269722,1.2858993,1.2953777,1.2953777,1.311175,1.345929,,,,,,,260,42,1,7
47015,2.5362985,2.5546775,2.5362985,2.5271089,2.4811616,2.4620695,2.6528573,2.562006,2.6437721,2.6801126,2.6528573,2.6437721,2.6165168,2.5892613,2.6074317,2.5801764,2.5347507,2.4823012,2.6794515,2.6436059,2.6704903,2.6525674,2.6436059,2.6525674,2.6615288,2.6256833,2.6615288,2.6973743,2.6615288,2.636235,2.6273885,2.636235,2.636235,2.6273885,2.6450813,2.6981599,2.7335455,2.7335455,2.7070065,2.7070065,2.7777777,,,,,,,263,42,0,3
47017,1.4006236,1.4548411,1.4367687,1.445805,1.4232142,1.4338869,1.374898,1.3930484,1.4293493,1.4111989,1.4066613,1.4111989,1.3885107,1.397586,1.4111989,1.4611126,1.4520373,1.4364541,1.3771718,1.3634913,1.3726116,1.3771718,1.381732,1.3771718,1.3726116,1.3954124,1.3862921,1.3771718,1.381732,1.3865373,1.4231455,1.4231455,1.4322976,1.4231455,1.4551778,1.4963621,1.4826339,1.48721,1.4734819,1.48721,1.491786,,,,,,,272,42,0,0
47019,1.9667104,1.9448094,1.9250985,1.9360491,1.911958,1.8959213,1.8871642,1.8302428,1.8565142,1.8696499,1.8871642,1.9134357,1.9615999,1.9506536,1.9637892,1.9309499,1.9068677,1.9095368,1.8354224,1.8463216,1.8702997,1.8485013,1.8332425,1.8288828,1.8223433,1.8158038,1.8310627,1.852861,1.8485013,1.8350614,1.8350614,1.828554,1.8198776,1.8155395,1.8437378,1.8654288,1.8589215,1.8610907,1.8589215,1.8437378,1.8697671,,,,,,,275,42,1,6
47021,5.4759483,5.6005507,5.5251336,5.6825261,5.7153163,5.6554852,5.6360397,5.6619673,5.7267866,5.8272567,5.8272567,5.8142924,5.8402205,5.8953166,5.9082808,5.9731002,5.9763408,5.8932624,5.8452978,5.8037286,5.8197165,5.8197165,5.8101239,5.8229141,5.8548908,5.8357048,5.8740768,5.8069263,5.8421001,5.7486167,5.7296443,5.7359686,5.7770753,5.7517786,5.8118577,5.8561263,5.8782611,5.897233,5.8909092,5.9035573,5.9699607,,,,,,,313,42,0,3
47023,1.3210841,1.3058994,1.336269,1.3666388,1.3818237,1.3850207,1.3248024,1.3850207,1.3473842,1.3774934,1.4301844,1.4226571,1.4226571,1.4076025,1.4377117,1.4301844,1.4000753,1.3668795,1.3668795,1.3743898,1.4344724,1.426962,1.426962,1.426962,1.426962,1.3969208,1.3894105,1.4044311,1.426962,1.4045779,1.4045779,1.441736,1.4714625,1.4491676,1.4565992,1.4565992,1.4565992,1.4863259,1.4863259,1.4491676,1.4565992,,,,,,,322,42,0,0
47025,1.6846229,1.6650343,1.6023506,1.6336925,1.6650343,1.6415175,1.6103247,1.6103247,1.5713339,1.5791321,1.6025267,1.5830312,1.6181229,1.6181229,1.6025267,1.5908294,1.575233,1.5480959,1.186355,1.2291416,1.2408106,1.2213621,1.2330313,1.2330313,1.2252519,1.2174724,1.2252519,1.24859,1.2135828,1.2025831,1.2180504,1.2219172,1.2141836,1.1948494,1.2953869,1.3417888,1.3417888,1.3301883,1.3340552,1.337922,1.3572561,,,,,,,341,42,0,5
47027,0.94048971,0.92427438,0.92427438,0.92427438,0.92427438,0.92577553,0.9420172,0.92577553,0.95825887,0.89329219,0.87705052,0.87705052,0.86080885,0.82832551,0.82832551,0.81208378,0.81208378,0.81913501,1.3761468,1.3925295,1.4416776,1.4416776,1.4416776,1.4416776,1.4416776,1.4416776,1.4580603,1.474443,1.4908257,1.4841689,1.4841689,1.3687335,1.3687335,1.3852242,1.3687335,1.4346966,1.4182059,1.401715,1.3687335,1.401715,1.3522427,,,,,,,350,42,1,2
47029,1.5215915,1.5037326,1.5001607,1.5251634,1.5251634,1.5504984,1.5397806,1.5147727,1.4790468,1.4754742,1.4790468,1.4969097,1.4969097,1.4826194,1.4897646,1.5076275,1.4897646,1.4481977,1.5969124,1.5792083,1.5827491,1.5933716,1.5756675,1.5862899,1.5827491,1.6004533,1.5933716,1.6075349,1.5969124,1.5898083,1.5898083,1.6108655,1.614375,1.6108655,1.628413,1.6810557,1.6529796,1.6705271,1.6670176,1.6880747,1.7021127,,,,,,,366,42,0,0
47031,6.2329435,6.2841129,6.4692984,6.3084793,6.3401561,6.3577952,6.0800037,6.3191457,6.4689116,6.5872746,6.6186771,6.8916373,7.0993767,7.449635,7.7588291,8.0148802,8.4617615,8.4615755,8.1900043,8.7331457,8.9713659,9.2214966,9.4906855,9.621707,9.7694035,9.6288528,10.026681,10.638906,11.277336,11.315796,12.275597,13.8385,14.167038,14.082557,15.105719,15.976345,17.283459,17.942881,18.083683,17.992163,18.494356,,,,,,,369,42,0,0
47033,1.9358357,2.7447059,2.4356995,3.0446241,3.0355358,2.8888083,2.8070495,2.34375,2.7071221,2.670785,2.6617005,2.643532,2.643532,2.6889534,2.6617005,1.9985465,1.9894623,1.9534459,1.7434962,1.7617526,1.7161114,1.6613419,1.6887267,1.7161114,1.6978549,1.7252396,1.7434962,1.7617526,1.8256503,1.8230121,1.8688164,1.8779773,2.2810555,2.2627337,1.960425,2.0245512,2.0795164,2.0886772,2.510077,2.4734335,2.43679,,,,,,,424,42,0,0
47035,3.6476774,3.5806322,3.5240629,3.4989209,3.5010161,3.4661396,3.4224489,3.4203682,3.3829191,3.395402,3.3725164,3.3725164,3.3662748,3.3288255,3.3205035,3.3059399,3.318423,3.2401133,3.2462733,3.2544866,3.2195804,3.1723542,3.1620879,3.1579812,3.1744077,3.1744077,3.1949406,3.2052071,3.1867275,3.1393213,3.1393213,3.1453779,3.1473968,3.1473968,3.2059436,3.2382452,3.2079623,3.2140188,3.1817172,3.1877737,3.2099812,,,,,,,433,42,1,4
47037,12.134212,12.126146,12.152783,12.182984,12.161224,12.018339,11.857716,11.951118,12.071632,12.109699,12.177105,12.278493,12.370039,12.385265,12.35964,12.339585,12.336429,12.214415,11.636515,11.737717,11.809055,11.822512,11.821406,11.857352,11.891639,11.90104,11.947862,12.158376,12.230083,12.207766,12.246727,12.377514,12.391049,12.34093,12.419402,12.587503,12.56848,12.629575,12.680975,12.741703,12.74774,,,,,,,452,42,0,0
47039,1.6827706,1.7804799,1.7044837,1.8239062,1.8239062,1.7618271,1.7509516,1.7618271,1.9032083,1.9467101,1.9249592,1.8923328,1.8923328,1.8814573,1.8597064,1.8379554,1.7944535,1.7752124,1.6554128,1.6445218,1.6771945,1.6445218,1.6663036,1.6554128,1.633631,1.6663036,1.6771945,1.6227401,1.6227401,1.5816271,1.5816271,1.559961,1.5491279,1.5382949,1.4949626,1.5274618,1.4732965,1.4841295,1.5274618,1.4949626,1.5057957,,,,,,,468,42,1,7
47041,2.4178591,2.3251193,2.371489,2.3251193,2.3251193,2.2422109,2.2422109,2.2878373,2.3073914,2.2943554,2.2943554,2.3139095,2.3204277,2.3269455,2.3269455,2.3334637,2.3073914,2.2429907,2.3718982,2.384789,2.4427972,3.293587,3.2613599,3.2613599,3.2742507,3.2806962,3.1517885,3.1582339,3.1904609,3.1351352,3.1033387,3.1287758,2.8044515,2.8171701,2.7090621,2.7662957,2.7281399,2.6899841,2.7344992,2.7344992,2.7472179,,,,,,,463,42,1,2
47043,3.9567337,3.6148882,3.6046839,3.6480522,3.6608076,3.5986805,3.5810521,3.5835705,3.6087537,3.7044499,3.8832507,3.8429575,3.8429575,3.8202927,3.8202927,3.7900727,3.7925911,3.6756141,3.9308994,3.9482489,3.9432919,3.8962004,3.8788509,3.8887649,3.9432919,3.9432919,3.9308994,3.9432919,3.9408135,3.8868568,3.9039259,3.9429407,3.9624481,3.9307487,3.9429407,4.0112166,3.9624481,3.9843941,4.0331626,4.030724,4.0648623,,,,,,,487,42,0,3
47045,1.4509435,1.416065,1.416065,1.4090893,1.3951379,1.400364,1.4178686,1.4073659,1.4353732,1.4143678,1.3793586,1.4388741,1.4353732,1.4283714,1.3968632,1.3898613,1.3933623,1.373665,1.3174536,1.3490725,1.3560989,1.3631253,1.3631253,1.3596121,1.3560989,1.3701518,1.3842046,1.373665,1.373665,1.3750793,1.360976,1.4209154,1.4138637,1.406812,1.4138637,1.4491221,1.4702772,1.4561738,1.4632255,1.4350187,1.4244411,,,,,,,520,42,0,5
47047,3.4678941,3.3496339,3.320868,3.2601399,3.2377665,3.2181807,3.2024207,3.1835089,3.2339406,3.2528524,3.2623086,3.2969804,3.3411083,3.3726282,3.3600202,3.3757801,3.400996,3.38432,3.2697549,3.297622,3.3254893,3.263562,3.2759476,3.3100073,3.3223929,3.2852366,3.306911,3.35026,3.3471637,3.3160937,3.3100092,3.3282628,3.3708549,3.3465166,3.3221784,3.4529967,3.4438698,3.4499543,3.4377851,3.4529967,3.4347429,,,,,,,577,42,0,0
47049,1.7853333,1.8280106,1.7924461,1.799559,1.799559,1.8539566,1.8326467,1.7971302,1.8539566,1.8610598,1.790027,1.7545106,1.8255434,1.8468533,1.8468533,1.9391959,1.9462992,1.9775782,2.0332847,2.0681012,2.0681012,2.0332847,2.0541744,2.1029177,2.1446974,2.0959544,2.0889909,2.1238074,2.1377342,2.1286824,2.1767492,2.1767492,2.1424158,2.1012154,2.1355491,2.1904826,2.2042162,2.1836159,2.2042162,2.1492825,2.1492825,,,,,,,578,42,0,0
47051,2.0720336,2.142117,2.1329758,2.1299286,2.1268816,2.1223698,2.0708265,2.1132739,2.1496575,2.1284337,2.1648171,2.1617851,2.2072647,2.1921048,2.2315202,2.2254562,2.2375841,2.1925471,2.2677374,2.2737527,2.2887907,2.2737527,2.2887907,2.2887907,2.2827754,2.2797678,2.5384221,2.5745134,2.5925591,2.5844872,2.5904422,2.5755546,2.572577,2.5636444,2.5815096,2.6261723,2.6351049,2.5993748,2.5993748,2.5844872,2.5874646,,,,,,,599,42,0,5
47053,2.4182267,2.2326231,2.2084141,2.3133204,2.2702818,2.2438736,2.219717,2.2170331,2.2465577,2.2572939,2.2733984,2.2868185,2.3002388,2.2948709,2.2733984,2.2707143,2.2895026,2.2732749,2.3321819,2.3589578,2.3830562,2.3750234,2.3830562,2.3937666,2.3991218,2.377701,2.3241491,2.3616354,2.3536026,2.3537612,2.3886118,2.3939736,2.4154201,2.4288242,2.4368668,2.4797597,2.4663558,2.4985256,2.5172913,2.5414188,2.5601845,,,,,,,636,42,0,3
47055,2.3500175,2.7554936,2.7511337,2.7380538,2.8252528,2.8178782,2.7788615,2.7268393,2.7355096,2.7355096,2.6921577,2.9132526,2.9045823,2.9089174,2.7311745,3.2513981,3.2340574,3.236665,3.4136026,3.4653893,3.4567583,3.3833938,3.3661315,3.3618159,3.3833938,3.3963404,3.189194,3.1244605,3.081305,3.0394094,2.9878938,3.0050657,2.9921868,2.9793079,2.9750149,2.9621363,2.9578433,2.9492574,3.0136516,3.1295612,3.2368851,,,,,,,639,42,1,1
47057,1.6824801,1.7045455,1.7155781,1.6548985,1.6548985,1.6852391,1.6742603,1.5809408,1.641324,1.6028984,1.5919197,1.5754515,1.5754515,1.6083878,1.597409,1.5644728,1.5644728,1.5817796,1.674186,1.690493,1.657879,1.6633147,1.6524433,1.6470077,1.641572,1.6633147,1.657879,1.690493,1.6959287,1.6839169,1.6892798,1.6624658,1.6571031,1.6624658,1.6571031,1.6785542,1.6463774,1.6410147,1.6249262,1.6195635,1.6302891,,,,,,,666,42,1,7
47059,1.992902,2.027482,2.062062,2.1330421,2.2422423,2.3249497,2.3177068,2.2579536,2.3014104,2.3104641,2.3068426,2.3285711,2.3140855,2.3177068,2.1982002,2.1728501,2.0732613,1.8749211,2.0570049,2.0750329,2.0948639,2.093061,2.111089,2.1074834,2.0714273,2.0894554,2.093061,2.1164975,2.0984695,2.0618556,2.0582635,2.0708358,2.0654478,2.0564675,2.0582635,2.0834081,2.0852041,2.0923884,2.0816121,2.0887964,2.0941844,,,,,,,684,42,1,2
47061,2.6247225,2.5571744,2.5475249,2.0457397,2.1229374,2.1206863,2.0917678,2.1496048,2.1785233,2.1978023,2.2363601,2.2556391,2.3038366,2.1881628,2.1592443,2.1206863,2.1206863,2.1052632,2.5167465,2.5263157,2.5645933,2.5263157,2.5167465,2.5071771,2.5741627,2.5933015,2.6315789,2.5933015,2.7177033,2.6724138,2.7011495,2.624521,2.5766284,2.5766284,2.6149426,2.624521,2.6149426,2.7203064,2.691571,2.6819923,2.6724138,,,,,,,696,42,0,0
47063,2.4243543,2.4900439,2.4920967,2.5434167,2.5310998,2.4988241,2.4211195,2.3884015,2.427254,2.4661064,2.4620166,2.4333885,2.470196,2.4742858,2.4211195,2.427254,2.4088502,2.3824043,2.534862,2.5429931,2.5633206,2.5612879,2.5653534,2.5551896,2.516567,2.4942067,2.4942067,2.4738789,2.4413548,2.4010985,2.4212928,2.5424585,2.5727499,2.5444779,2.5909247,2.6616046,2.596983,2.6212161,2.6393909,2.6616046,2.6737213,,,,,,,710,42,0,6
47065,6.4884925,6.492064,6.4942069,6.5374231,6.5120649,6.4350061,6.3543339,6.4028082,6.5040016,6.5553064,6.5556602,6.5942268,6.6239481,6.6313787,6.622179,6.6041341,6.5783048,6.5183144,6.5151634,6.5358195,6.5662789,6.5729308,6.5736313,6.5844846,6.6082921,6.5974388,6.6012897,6.663259,6.6996703,6.6685824,6.6779308,6.7831879,6.8427415,6.815042,7.1453552,7.2609992,7.2561517,7.2904296,7.3707571,7.4434676,7.4770532,,,,,,,711,42,0,0
47067,0.87535679,0.95147479,0.89438629,0.97050428,0.95147479,0.99142039,0.95328885,0.91515732,0.91515732,0.91515732,0.89609152,0.89609152,0.89609152,0.89609152,0.89609152,0.87702572,0.87702572,0.88495576,0.90419394,0.92343211,0.92343211,0.92343211,0.94267029,0.94267029,0.94267029,0.88495576,0.88495576,0.84647942,0.88495576,0.90944272,0.87074304,0.87074304,0.87074304,0.87074304,0.90944272,0.9287926,0.9287926,0.9287926,0.94814241,0.9287926,0.9287926,,,,,,,717,42,1,4
47069,1.3057095,1.0696218,1.0888942,1.117803,1.117803,1.0983137,1.0788745,1.0885941,1.0837343,1.0788745,1.0885941,1.0691549,1.0885941,1.112893,1.1080333,1.0983137,1.0885941,1.0911736,1.1299709,1.1542192,1.1445199,1.1299709,1.1445199,1.1784675,1.1833172,1.1930165,1.1930165,1.1590688,1.1784675,1.2585366,1.2536585,1.2878048,1.302439,1.302439,1.3170732,1.3414634,1.3365854,1.3365854,1.3219513,1.3317074,1.3560976,,,,,,,724,42,0,0
47071,1.8104419,1.8055488,1.7908695,1.7712972,1.7859764,1.7988433,1.8184491,1.8037447,1.8527595,1.857661,1.8772669,1.8429565,1.8380551,1.8723655,1.8625625,1.8233507,1.8625625,1.8333334,2.4460785,2.612745,2.6911764,2.9558823,3.009804,3.0392158,3.0343137,3.0490196,3.0833333,3.0686274,3.1666667,3.1460674,3.1509526,3.1704934,3.1802638,3.185149,3.2340009,3.2730825,3.2584269,3.361016,3.3805568,3.3659012,3.3561308,,,,,,,725,42,0,0
47073,1.479045,1.5282719,1.517084,1.4969457,1.4991833,1.4876438,1.5099474,1.5188688,1.5367116,1.5612454,1.6616112,1.6705326,1.672763,1.6660719,1.6816844,1.6326166,1.6504594,1.6699889,1.4905869,1.4994463,1.6101882,1.5880399,1.5902547,1.5503876,1.5459579,1.4972315,1.5060908,1.5260243,1.5393134,1.5303431,1.5391381,1.5655233,1.5853122,1.5831134,1.5677221,1.5523307,1.5567282,1.5281442,1.6314864,1.6468778,1.6578716,,,,,,,743,42,0,3
47075,0.74854654,0.71947676,0.77034885,0.76308137,0.74854654,0.74506938,0.78159243,0.79620159,0.78159243,0.84733385,0.83272463,0.86194301,0.90577066,0.94959825,0.92768443,0.92037982,0.88385683,0.91749853,0.93951851,0.96887845,0.96887845,0.99089843,0.99089843,0.97621846,0.99089843,1.0349383,1.0275984,1.0349383,1.0569583,1.0686456,1.0686456,1.0760667,1.083488,1.1205937,1.1280148,1.1205937,1.1057514,1.0686456,1.0389611,1.0463822,1.0463822,,,,,,,746,42,0,5
47077,1.3759328,1.3666044,1.3899254,1.3899254,1.3666044,1.4092394,1.3719085,1.3952403,1.4139057,1.3999066,1.4325712,1.4092394,1.4092394,1.4279048,1.4372375,1.4465703,1.3859076,1.3525406,1.5795081,1.5887721,1.602668,1.6073,1.6582519,1.6397239,1.6443559,1.6675159,1.6675159,1.6628839,1.6767799,1.680789,1.7039404,1.5928138,1.5881835,1.5835533,1.5974441,1.6715285,1.6715285,1.680789,1.6668981,1.6576376,1.7085706,,,,,,,750,42,0,6
47079,2.2514219,2.5691311,2.6083546,2.6789567,2.6946461,2.6270456,2.5918095,2.5644038,2.5800643,2.5526583,2.5369978,2.5604887,2.2042127,2.1572313,2.1337404,2.0045416,1.9497298,1.9500567,2.1180975,2.1141896,2.1532691,2.1415453,2.1454532,2.157177,2.1884403,2.204072,2.2392435,2.2392435,2.2470593,2.2748556,2.2787576,2.2943656,2.3060715,2.2826595,2.2826595,2.3333855,2.2982676,2.3021696,2.2904634,2.3021696,2.3177774,,,,,,,755,42,0,0
47081,2.6757772,2.60797,2.7331526,2.7383685,2.7018569,2.6605933,2.6450644,2.5881257,2.6295357,2.634712,2.6502407,2.676122,2.6295357,2.634712,2.8262331,2.7899995,2.7641182,2.7567513,2.7618659,2.7874386,2.818126,2.7362931,2.6953764,2.7107201,2.7209492,2.6800327,2.6698036,2.8232405,2.818126,2.7818522,2.802084,2.7515047,2.7666786,2.7616205,2.7767942,2.852663,2.9841688,3.0145161,2.9689951,2.9386475,2.9538212,,,,,,,760,42,0,3
47083,0.92825675,1.0541221,1.0226557,1.0069226,1.0226557,1.0336727,0.97102582,0.95536411,0.95536411,0.92404073,0.92404073,0.97102582,0.97102582,0.93970245,0.87705559,0.8927173,0.90837902,0.9363296,0.92072409,0.88951313,0.88951313,0.88951313,0.9363296,0.96754056,0.96754056,0.99875158,1.0143571,1.0143571,1.0611736,1.0436137,1.0280374,1.0280374,1.05919,1.05919,1.1682243,1.152648,1.152648,1.1370716,1.1682243,1.1682243,1.1838006,,,,,,,788,42,0,0
47085,2.1596768,2.0969765,2.0830431,2.1178765,2.1039431,2.0922229,2.0646937,2.1059875,2.1059875,2.1403992,2.1885753,2.1541638,2.1885753,2.1748106,2.1816931,2.1266346,2.1059875,2.1092408,2.0954998,2.0886292,2.1229818,2.1779456,2.1298523,2.1435933,2.1504638,2.1573343,2.1367228,2.0886292,2.0817587,2.1137428,2.1137428,2.1894796,2.2445607,2.2721014,2.3134122,2.3409529,2.3202975,2.3202975,2.3271825,2.3684936,2.3753786,,,,,,,797,42,0,3
47087,1.6038237,1.8374934,1.7950079,1.9649496,1.9437069,1.9307871,1.9940916,1.8885841,1.9307871,1.9413378,1.9518886,1.97299,1.9518886,1.9835408,2.0046422,1.9835408,1.9518886,1.9329224,1.6194755,1.6508201,1.6612685,1.7030613,1.7135096,1.7135096,1.7553024,2.8941596,3.1135724,3.1135724,3.144917,3.0850732,3.0746858,3.053911,3.0227485,3.0227485,3.0331359,3.0331359,3.0331359,3.053911,3.0850732,3.0954607,3.1162355,,,,,,,832,42,0,5
47089,2.7783067,2.6592705,2.6902199,2.6783164,2.6521285,2.6311443,2.664181,2.6500225,2.6877787,2.7113764,2.7656512,2.7703707,2.746773,2.7632914,2.746773,2.7231753,2.6854191,2.6878593,3.0113332,2.9973702,3.0299504,3.0183146,3.0113332,2.9927161,2.9903889,2.9903889,2.9927161,2.9950433,2.9508274,2.8622582,2.87603,2.8852112,2.882916,2.8806207,2.8966877,2.9724333,2.9586613,2.9770238,2.9907959,2.9816146,2.9793191,,,,,,,838,42,1,4
47091,1.7118884,1.7524866,1.7389539,1.7795521,1.7727857,1.8346149,1.821125,1.895319,1.9088088,1.9155538,1.895319,1.902064,1.895319,1.8413597,1.82787,1.821125,1.8548496,1.775188,2.0665357,2.0665357,2.0733111,1.9784539,1.9378006,1.917474,1.9445761,1.9445761,1.9378006,1.9378006,1.9513518,1.9458946,1.9526747,1.9730151,1.9594549,1.9526747,2.0001357,2.0340362,2.0204759,2.0069158,2.0069158,2.0475965,2.0679369,,,,,,,852,42,1,4
47093,7.8479924,7.8167949,7.7605834,7.8873405,7.7920618,7.7003775,7.5050297,7.5061431,7.5222826,7.5996428,7.6477838,7.6987081,7.6909165,7.7421188,7.7493539,7.707891,7.6786723,7.5634155,7.661592,7.7053175,7.7388678,7.7289677,7.7449179,7.7468429,7.8285189,7.8078938,7.819169,7.8296189,7.8595943,7.7687469,7.7845025,7.8437233,7.8956089,7.8668137,7.9059319,8.0572424,8.0417585,8.0586014,8.0849514,8.0681086,8.1227112,,,,,,,913,42,0,0
47095,0.62227756,1.4623522,1.4623522,1.4623522,1.4934661,1.4871634,1.4715091,0.61051971,1.424546,1.424546,1.4558548,0.53224796,0.53224796,0.53224796,0.51659364,0.53224796,0.51659364,0.50473183,0.52050471,0.52050471,0.52050471,0.47318611,0.48895898,0.48895898,0.48895898,0.48895898,0.48895898,0.48895898,0.48895898,0.46556431,0.46556431,0.44951037,0.43345642,0.43345642,0.43345642,0.44951037,0.40134853,0.40134853,0.40134853,0.41740248,0.40134853,,,,,,,935,42,1,7
47097,0.80649126,0.83107942,0.85074991,0.84091467,0.84583229,0.83971351,0.81995553,0.83477402,0.7952581,0.78043962,0.78043962,0.79031861,0.81501603,0.8001976,0.81995553,0.7952581,0.7952581,0.81447059,0.78948683,0.77449656,0.75450957,0.7395193,0.75950634,0.77449656,0.78948683,0.77949333,0.78948683,0.77449656,0.76450306,0.76589739,0.79613018,0.78605258,0.79109138,0.80116898,0.81124657,0.80620778,0.80116898,0.80116898,0.80620778,0.82132417,0.82132417,,,,,,,955,42,0,3
47099,3.2887526,3.2167132,3.1885238,3.2355061,3.257431,3.2079406,3.1799371,3.204829,3.2421668,3.2390554,3.2297208,3.2266095,3.2639472,3.204829,3.1612682,3.1177075,3.10215,3.0133276,3.0533412,3.0564191,3.2164733,3.2226293,3.2072394,3.2195513,3.228785,3.2503309,3.2872665,3.2041614,3.1980054,3.1479282,3.1357505,3.1448839,3.1174841,3.0931287,3.0687735,3.0992177,3.0352848,3.029196,3.0322404,2.9926629,3.007885,,,,,,,959,42,1,2
